,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,opinion
1891,7.5,0.42,0.2,0.3364722366212129,-2.8134107167600364,15.0,168.0,0.9944,3.06,0.4,2.2407096892759584,1
1892,7.0,0.36,0.3,1.6094379124341003,-3.2188758248682006,40.0,143.0,0.99173,3.33,0.42,2.501435951739211,1
1893,5.6,0.295,0.2,0.7884573603642703,-3.0159349808715104,18.0,134.0,0.99378,3.21,0.68,2.302585092994046,0
1894,6.8,0.21,0.55,2.681021528714291,-2.9374633654300153,34.0,159.0,0.99805,2.93,0.44,2.2192034840549946,0
1895,9.4,0.28,0.3,0.47000362924573563,-3.101092789211817,36.0,139.0,0.99534,3.11,0.49,2.2300144001592104,0
1896,8.1,0.28,0.34,0.26236426446749106,-3.3524072174927233,11.0,126.0,0.99232,3.14,0.5,2.2823823856765264,1
1897,7.0,0.22,0.26,1.0296194171811581,-3.3242363405260273,44.0,132.0,0.99078,3.34,0.41,2.4849066497880004,1
1898,6.8,0.32,0.3,1.1939224684724346,-3.540459448995663,15.0,80.0,0.99061,3.33,0.63,2.533696813957432,1
1899,7.0,0.19,0.33,1.840549633397487,-3.4420193761824103,42.0,127.0,0.99182,3.31,0.38,2.501435951739211,1
1900,7.7,0.42,0.38,2.0918640616783932,-2.796881414808826,49.0,144.0,0.9966,3.4,0.58,2.3978952727983707,1
1901,7.4,0.2,0.31,0.47000362924573563,-3.270169119255751,34.0,116.0,0.9912,3.25,0.39,2.4849066497880004,1
1902,7.5,0.24,0.62,2.3608540011180215,-3.101092789211817,51.0,153.0,0.99779,3.16,0.44,2.174751721484161,0
1903,7.5,0.26,0.59,2.468099531471619,-3.079113882493042,58.0,164.0,0.99814,3.17,0.46,2.186051276738094,0
1904,6.6,0.4,0.32,0.5306282510621704,-3.3524072174927233,39.0,84.0,0.99096,3.59,0.48,2.5416019934645457,1
1905,8.0,0.2,0.3,2.0918640616783932,-3.2968373663379125,42.0,130.0,0.99379,3.1,0.67,2.468099531471619,1
1906,4.6,0.445,0.0,0.3364722366212129,-2.9374633654300153,11.0,178.0,0.99426,3.79,0.55,2.322387720290225,0
1907,6.1,0.41,0.04,0.26236426446749106,-3.3242363405260273,23.0,121.0,0.99228,3.24,0.61,2.2925347571405443,1
1908,7.6,0.2,0.34,0.5877866649021191,-3.1941832122778293,42.0,148.0,0.99335,3.35,0.66,2.4069451083182885,1
1909,6.9,0.3,0.21,1.9740810260220096,-3.101092789211817,54.0,190.0,0.99595,3.22,0.48,2.2407096892759584,0
1910,7.0,0.35,0.17,0.09531017980432493,-3.0159349808715104,7.0,119.0,0.99297,3.13,0.36,2.272125885509337,1
1911,6.9,0.35,0.55,2.4807312783775197,-3.270169119255751,22.0,111.0,0.99687,3.11,0.29,2.272125885509337,0
1912,7.6,0.3,0.4,0.7884573603642703,-2.9187712324178627,29.0,175.0,0.99445,3.19,0.53,2.2823823856765264,0
1913,7.5,0.38,0.29,2.5416019934645457,-2.995732273553991,25.0,209.0,0.9986,3.25,0.59,2.2300144001592104,1
1914,7.5,0.3,0.32,0.3364722366212129,-3.4420193761824103,31.0,161.0,0.99154,2.95,0.42,2.3513752571634776,0
1915,6.3,0.4,0.32,2.3608540011180215,-3.0159349808715104,38.0,209.0,0.9981,3.47,0.59,2.2300144001592104,1
1916,6.8,0.37,0.28,0.6418538861723947,-3.7297014486341915,64.0,106.0,0.98993,3.45,0.6,2.533696813957432,1
1917,7.5,0.23,0.35,2.8791984572980396,-2.8473122684357177,128.0,212.0,1.00241,3.44,0.43,2.186051276738094,0
1918,8.3,0.27,0.34,2.322387720290225,-3.036554268074246,50.0,118.0,0.99716,3.18,0.51,2.33214389523559,0
1919,6.8,0.26,0.22,1.5686159179138452,-3.1941832122778293,110.0,198.0,0.99437,3.29,0.67,2.3608540011180215,0
1920,6.5,0.28,0.35,2.2823823856765264,-2.703062659591171,61.0,180.0,0.9972,3.15,0.57,2.1972245773362196,0
1921,7.2,0.34,0.3,2.128231705849268,-2.9759296462578115,40.0,167.0,0.99756,3.48,0.62,2.272125885509337,0
1922,7.0,0.23,0.26,1.9740810260220096,-3.1941832122778293,21.0,90.0,0.99509,3.22,0.55,2.2512917986064953,1
1923,7.7,0.29,0.29,1.5686159179138452,-2.8134107167600364,27.0,156.0,0.99572,3.49,0.59,2.33214389523559,1
1924,7.7,0.4,0.27,1.5040773967762742,-3.3813947543659757,27.0,95.0,0.99175,3.21,0.59,2.509599262378372,1
1925,6.7,0.17,0.27,0.3364722366212129,-3.4420193761824103,39.0,149.0,0.99254,3.4,0.52,2.3513752571634776,0
1926,8.1,0.24,0.26,2.3978952727983707,-3.146555163288575,41.0,211.0,0.99676,3.11,0.49,2.302585092994046,1
1927,7.7,0.28,0.63,2.4069451083182885,-3.2441936328524905,58.0,179.0,0.9979,3.08,0.44,2.174751721484161,0
1928,7.5,0.23,0.29,0.9555114450274363,-3.473768074496991,24.0,98.0,0.99194,3.0,0.54,2.388762789235098,1
1929,8.3,0.26,0.31,0.6931471805599453,-3.540459448995663,14.0,141.0,0.99077,2.95,0.77,2.501435951739211,1
1930,7.9,0.46,0.4,2.312535423847214,-1.783791299578878,19.0,184.0,0.99782,3.06,0.62,2.2512917986064953,0
1931,7.9,0.31,0.22,2.5877640352277083,-3.036554268074246,46.0,212.0,0.99942,3.47,0.59,2.302585092994046,0
1932,7.9,0.25,0.34,2.4336133554004498,-3.2188758248682006,53.0,202.0,0.99708,3.11,0.57,2.2617630984737906,1
1933,6.1,0.28,0.16,0.26236426446749106,-2.8134107167600364,36.0,126.0,0.99353,3.13,0.46,2.163323025660538,1
1934,7.0,0.18,0.26,0.3364722366212129,-3.123565645063876,46.0,89.0,0.99256,3.39,0.48,2.3702437414678603,1
1935,6.5,0.21,0.28,0.3364722366212129,-3.079113882493042,26.0,66.0,0.99199,3.43,0.48,2.4069451083182885,1
1936,7.6,0.48,0.33,1.9459101490553132,-3.7297014486341915,14.0,130.0,0.9918,3.25,0.45,2.5257286443082556,1
1937,7.1,0.34,0.32,0.6931471805599453,-2.9759296462578115,29.0,130.0,0.99354,3.3,0.5,2.341805806147327,1
1938,8.9,0.21,0.37,0.1823215567939546,-3.575550768806933,20.0,93.0,0.99244,3.2,0.37,2.4423470353692043,0
1939,7.4,0.32,0.27,2.5572273113676265,-3.2188758248682006,60.0,221.0,0.99831,3.05,0.66,2.2407096892759584,0
1940,6.0,0.495,0.27,1.6094379124341003,-1.851509473633829,17.0,129.0,0.99396,3.03,0.36,2.2300144001592104,0
1941,8.1,0.25,0.34,2.312535423847214,-2.995732273553991,30.0,121.0,0.99724,3.17,0.49,2.312535423847214,1
1942,8.2,0.25,0.46,1.3217558399823195,-2.995732273553991,14.0,102.0,0.99524,3.28,0.58,2.272125885509337,0
1943,6.5,0.18,0.29,0.5306282510621704,-3.3524072174927233,39.0,144.0,0.9927,3.49,0.5,2.3513752571634776,1
1944,6.7,0.24,0.26,2.533696813957432,-2.9374633654300153,44.0,182.0,0.99802,3.42,0.42,2.272125885509337,0
1945,6.6,0.32,0.24,0.26236426446749106,-2.8134107167600364,42.5,204.0,0.99512,3.59,0.51,2.2192034840549946,0
1946,7.6,0.32,0.35,0.47000362924573563,-2.385966701933097,24.0,138.0,0.99438,3.19,0.44,2.2823823856765264,0
1947,7.4,0.33,0.44,2.028148247292285,-2.995732273553991,40.0,227.0,0.99679,3.12,0.52,2.1972245773362196,0
1948,7.2,0.3,0.3,2.0918640616783932,-2.995732273553991,40.0,188.0,0.99652,3.15,0.49,2.2082744135228043,1
1949,7.4,0.34,0.3,2.7013612129514133,-3.2968373663379125,70.0,169.0,0.99698,3.25,0.37,2.341805806147327,1
1950,6.1,0.16,0.29,1.791759469228055,-3.506557897319982,29.0,144.0,0.99474,3.68,0.46,2.3702437414678603,1
1951,6.3,0.1,0.24,1.791759469228055,-3.2441936328524905,25.0,107.0,0.99511,3.59,0.49,2.3513752571634776,1
1952,6.2,0.45,0.73,1.9740810260220096,-2.312635428847547,47.0,202.0,0.99582,3.21,0.43,2.2192034840549946,0
1953,6.0,0.33,0.18,1.0986122886681098,-3.3242363405260273,5.0,85.0,0.99125,3.28,0.4,2.4423470353692043,0
1954,7.6,0.48,0.37,0.1823215567939546,-3.3813947543659757,5.0,57.0,0.99256,3.05,0.54,2.341805806147327,0
1955,7.2,0.2,0.3,0.6931471805599453,-3.2441936328524905,43.0,188.0,0.9911,3.3,0.41,2.4849066497880004,1
1956,7.0,0.32,0.29,1.589235205116581,-3.3242363405260273,41.0,150.0,0.99168,3.38,0.43,2.501435951739211,1
1957,7.0,0.22,0.29,2.186051276738094,-2.995732273553991,24.0,90.0,0.99556,3.29,0.46,2.2823823856765264,1
1959,6.4,0.27,0.19,0.6931471805599453,-2.4769384801388235,21.0,191.0,0.99516,3.49,0.63,2.2617630984737906,0
1960,6.4,0.27,0.19,0.6418538861723947,-2.4651040224918206,21.0,196.0,0.99516,3.49,0.64,2.2512917986064953,0
1961,7.0,0.23,0.42,1.62924053973028,-3.170085660698769,37.0,144.0,0.99518,3.5,0.59,2.322387720290225,1
1962,6.9,0.15,0.28,1.4816045409242156,-3.540459448995663,14.0,107.0,0.99347,3.24,0.46,2.341805806147327,1
1963,6.7,0.26,0.29,1.7578579175523736,-3.6888794541139363,26.0,74.0,0.9929,3.28,0.53,2.3978952727983707,1
1964,7.6,0.2,0.68,2.5572273113676265,-3.170085660698769,56.0,160.0,0.99841,3.05,0.41,2.163323025660538,0
1965,6.9,0.3,0.29,0.26236426446749106,-2.9374633654300153,24.0,189.0,0.99362,3.29,0.54,2.2925347571405443,0
1966,6.9,0.3,0.3,0.26236426446749106,-2.9374633654300153,24.0,186.0,0.99361,3.29,0.54,2.2925347571405443,0
1967,7.6,0.21,0.35,0.1823215567939546,-3.1941832122778293,7.0,106.0,0.9914,3.06,0.45,2.424802725718295,0
1968,6.8,0.46,0.26,0.9932517730102834,-3.170085660698769,28.0,83.0,0.99114,3.38,0.51,2.4849066497880004,1
1969,7.0,0.28,0.26,0.5306282510621704,-3.170085660698769,34.0,130.0,0.9925,3.43,0.5,2.3702437414678603,1
1970,6.5,0.24,0.29,2.1041341542702074,-3.146555163288575,32.0,156.0,0.99453,3.13,0.7,2.312535423847214,1
1971,6.4,0.17,0.34,0.4054651081081644,-2.396895772465287,42.0,135.0,0.9938,3.25,0.49,2.2617630984737906,1
1972,6.4,0.17,0.34,0.4054651081081644,-2.375155785828881,43.0,136.0,0.9938,3.25,0.49,2.2617630984737906,1
1973,6.3,0.695,0.55,2.5572273113676265,-2.8824035882469876,58.0,252.0,0.99806,3.29,0.49,2.163323025660538,0
1974,7.0,0.27,0.29,1.3609765531356006,-2.8302178350764176,28.0,199.0,0.9961,3.54,0.59,2.33214389523559,0
1975,8.4,0.3,0.25,2.8763855159214247,-3.0576076772720784,25.0,218.0,1.00016,2.98,0.66,2.2082744135228043,0
1976,6.5,0.19,0.27,1.589235205116581,-3.2968373663379125,13.0,101.0,0.9916,3.17,0.41,2.468099531471619,1
1977,8.0,0.36,0.39,0.47000362924573563,-3.7297014486341915,26.0,93.0,0.99116,3.15,0.49,2.4765384001174837,1
1978,6.1,0.16,0.24,0.3364722366212129,-3.079113882493042,17.0,77.0,0.99319,3.66,0.57,2.33214389523559,1
1979,9.2,0.19,0.42,0.6931471805599453,-3.0576076772720784,16.0,104.0,0.99517,3.09,0.66,2.302585092994046,0
1980,9.2,0.16,0.49,0.6931471805599453,-3.123565645063876,18.0,107.0,0.99514,3.1,0.53,2.322387720290225,0
1981,8.0,0.26,0.28,2.1041341542702074,-3.270169119255751,72.0,202.0,0.99566,3.12,0.56,2.302585092994046,1
1982,8.8,0.33,0.36,0.7419373447293773,-3.3813947543659757,19.0,125.0,0.99166,2.96,0.98,2.5416019934645457,1
1983,9.8,0.16,0.46,0.5877866649021191,-3.079113882493042,23.0,130.0,0.99587,3.04,0.67,2.2617630984737906,0
1984,6.6,0.23,0.18,2.1400661634962708,-3.123565645063876,59.0,188.0,0.99558,3.16,0.49,2.2512917986064953,0
1985,7.9,0.44,0.26,1.4929040961781488,-3.4112477175156566,23.0,100.0,0.99117,3.17,0.52,2.5416019934645457,1
1986,7.6,0.31,0.27,1.7578579175523736,-3.3242363405260273,23.0,109.0,0.99399,3.34,0.54,2.3978952727983707,1
1987,7.5,0.705,0.1,2.5649493574615367,-3.123565645063876,44.0,214.0,0.99741,3.1,0.5,2.2082744135228043,0
1988,7.1,0.21,0.28,0.9932517730102834,-3.3813947543659757,23.0,111.0,0.99405,3.35,0.64,2.322387720290225,0
1989,7.0,0.16,0.26,1.9878743481543455,-3.0576076772720784,30.0,220.0,0.99622,3.38,0.58,2.312535423847214,1
1990,8.0,0.27,0.25,2.9496883350525844,-3.101092789211817,50.0,208.0,1.00051,3.05,0.5,2.2192034840549946,1
1991,6.3,0.38,0.17,2.174751721484161,-2.5257286443082556,50.0,212.0,0.99803,3.47,0.66,2.2407096892759584,0
1992,6.2,0.38,0.18,2.0014800002101243,-2.353878387381596,28.0,195.0,0.99773,3.53,0.71,2.2192034840549946,0
1993,8.2,0.24,0.3,0.8329091229351039,-2.995732273553991,23.0,106.0,0.99397,2.98,0.5,2.302585092994046,0
1994,7.0,0.16,0.26,1.9242486522741338,-3.0576076772720784,30.0,220.0,0.99622,3.38,0.58,2.312535423847214,1
1995,7.3,0.815,0.09,2.4336133554004498,-3.123565645063876,45.0,204.0,0.99713,3.15,0.46,2.1972245773362196,0
1996,6.3,0.41,0.16,-0.10536051565782628,-3.4420193761824103,25.0,98.0,0.99274,3.16,0.42,2.2512917986064953,0
1997,6.1,0.36,0.41,2.962692419475791,-2.659260036932778,67.0,207.0,1.00118,3.39,0.53,2.2082744135228043,0
1998,8.1,0.4,0.32,2.066862759472976,-3.473768074496991,23.0,118.0,0.99176,3.05,0.46,2.5877640352277083,1
1999,6.8,0.26,0.43,2.463853240590168,-3.101092789211817,53.0,198.0,0.9969,3.26,0.55,2.2512917986064953,0
2000,6.2,0.44,0.18,2.0412203288596382,-2.3434070875143007,28.0,210.0,0.99771,3.56,0.72,2.2192034840549946,0
2001,7.2,0.24,0.29,1.0986122886681098,-3.3242363405260273,17.0,117.0,0.99411,3.36,0.68,2.312535423847214,1
2002,7.3,0.22,0.26,0.4054651081081644,-3.2188758248682006,32.0,172.0,0.99194,3.27,0.48,2.4159137783010487,1
2003,8.1,0.34,0.28,2.0149030205422647,-3.2188758248682006,70.0,230.0,0.99558,3.14,0.55,2.2823823856765264,1
2004,6.4,0.28,0.17,2.1162555148025524,-3.170085660698769,61.0,195.0,0.99577,3.22,0.46,2.2407096892759584,0
2005,6.3,0.29,0.14,1.9530276168241774,-3.101092789211817,50.0,177.0,0.99564,3.23,0.42,2.1972245773362196,0
2006,6.4,0.27,0.17,2.128231705849268,-3.123565645063876,60.0,198.0,0.99578,3.21,0.47,2.2407096892759584,0
2007,7.4,0.35,0.2,2.631888840136646,-2.9187712324178627,63.0,229.0,0.99888,3.11,0.5,2.186051276738094,1
2008,8.3,0.28,0.27,2.8622008809294686,-3.101092789211817,48.0,253.0,1.00014,3.02,0.56,2.2082744135228043,1
2009,6.4,0.35,0.35,1.7227665977411035,-3.3813947543659757,9.0,148.0,0.99441,3.17,0.5,2.2823823856765264,0
2010,6.9,0.43,0.28,2.2407096892759584,-2.8824035882469876,29.0,183.0,0.99594,3.17,0.43,2.2407096892759584,0
2011,8.0,0.26,0.28,1.5686159179138452,-2.995732273553991,34.0,150.0,0.99437,3.13,0.5,2.302585092994046,1
2012,7.3,0.27,0.37,2.272125885509337,-3.170085660698769,36.0,130.0,0.9979,3.48,0.75,2.2925347571405443,1
2013,6.8,0.46,0.26,1.840549633397487,-1.9173226922034008,49.0,159.0,0.99434,3.14,0.47,2.302585092994046,0
2014,7.2,0.2,0.28,0.47000362924573563,-3.575550768806933,13.0,168.0,0.99203,3.17,1.06,2.4423470353692043,1
2015,7.6,0.285,0.32,2.681021528714291,-2.7646205525906042,32.0,201.0,0.998,3.0,0.45,2.2192034840549946,0
2016,6.6,0.32,0.33,0.9162907318741551,-2.9565115604007097,40.0,219.5,0.99316,3.15,0.6,2.302585092994046,0
2017,6.6,0.34,0.34,0.9555114450274363,-2.9759296462578115,40.5,210.0,0.99314,3.15,0.61,2.302585092994046,0
2018,6.6,0.32,0.33,0.9162907318741551,-2.9565115604007097,40.0,210.0,0.99316,3.15,0.6,2.302585092994046,0
2019,6.5,0.27,0.26,2.1041341542702074,-3.170085660698769,21.0,133.0,0.99612,3.43,0.64,2.2823823856765264,1
2020,6.6,0.26,0.27,0.4054651081081644,-3.2188758248682006,19.0,114.0,0.99295,3.36,0.62,2.3513752571634776,1
2021,6.7,0.27,0.26,0.8329091229351039,-3.146555163288575,61.0,181.0,0.99394,3.45,0.63,2.3608540011180215,1
2022,6.6,0.56,0.15,2.302585092994046,-3.2968373663379125,38.0,157.0,0.99642,3.28,0.52,2.2407096892759584,0
2023,7.3,0.19,0.27,0.47000362924573563,-3.611918412977808,35.0,136.0,0.99248,3.38,0.54,2.3978952727983707,1
2024,6.3,0.2,0.26,0.47000362924573563,-3.611918412977808,36.0,141.0,0.99268,3.53,0.56,2.379546134130174,1
2025,7.1,0.29,0.3,2.772588722239781,-3.3242363405260273,58.0,201.0,0.99954,3.3,0.67,2.1972245773362196,0
2026,7.8,0.32,0.33,2.341805806147327,-3.473768074496991,47.0,194.0,0.99692,3.07,0.58,2.2617630984737906,1
2027,8.1,0.33,0.36,2.0014800002101243,-3.2968373663379125,36.0,156.0,0.99592,3.19,0.54,2.3608540011180215,1
2028,6.6,0.33,0.24,2.775708849576025,-3.101092789211817,31.0,147.0,0.99822,3.08,0.52,2.2192034840549946,0
2029,8.2,0.26,0.33,0.9555114450274363,-2.9374633654300153,11.0,71.0,0.99402,2.89,0.49,2.2512917986064953,0
2030,8.3,0.25,0.33,0.9162907318741551,-2.9374633654300153,12.0,72.0,0.99404,2.89,0.48,2.2512917986064953,0
2031,7.0,0.26,0.26,2.379546134130174,-3.2441936328524905,37.0,184.0,0.99787,3.47,0.58,2.33214389523559,1
2032,6.0,0.26,0.15,0.1823215567939546,-2.9374633654300153,35.0,124.0,0.99347,3.08,0.46,2.174751721484161,0
2033,7.5,0.28,0.78,2.4932054526026954,-3.1941832122778293,53.0,161.0,0.99838,2.98,0.44,2.163323025660538,0
2034,7.5,0.27,0.79,2.4807312783775197,-3.2188758248682006,51.0,159.0,0.99839,2.98,0.44,2.163323025660538,0
2035,7.0,0.28,0.32,0.5306282510621704,-3.270169119255751,27.0,128.0,0.99375,3.2,0.62,2.322387720290225,1
2036,5.2,0.16,0.34,-0.2231435513142097,-3.540459448995663,26.0,77.0,0.99155,3.25,0.51,2.312535423847214,1
2037,6.8,0.34,0.1,0.3364722366212129,-3.0159349808715104,29.0,118.0,0.9936,3.21,0.41,2.2512917986064953,0
2038,7.6,0.25,0.34,0.26236426446749106,-2.8824035882469876,34.0,176.0,0.99434,3.1,0.51,2.2512917986064953,0
2039,5.6,0.35,0.4,1.840549633397487,-3.816712825623821,23.0,174.0,0.9922,3.54,0.5,2.451005098112319,1
2040,8.8,0.24,0.23,2.33214389523559,-3.4420193761824103,12.0,97.0,0.99571,3.13,0.4,2.3702437414678603,1
2041,6.0,0.29,0.21,2.744060638625243,-3.146555163288575,20.0,142.0,0.99658,3.11,0.54,2.312535423847214,1
2042,6.1,0.27,0.31,0.4054651081081644,-3.3524072174927233,17.0,83.0,0.99076,3.32,0.44,2.4069451083182885,1
2043,7.4,0.56,0.09,0.4054651081081644,-2.645075401940822,19.0,117.0,0.99496,3.22,0.53,2.2823823856765264,0
2044,6.8,0.29,0.49,0.3364722366212129,-1.9519282213808764,52.0,148.0,0.9937,3.08,0.49,2.1972245773362196,1
2045,6.3,0.27,0.37,2.066862759472976,-3.0576076772720784,58.0,215.0,0.99542,3.19,0.48,2.2512917986064953,1
2046,6.6,0.24,0.3,2.5649493574615367,-2.9565115604007097,18.0,143.0,0.99825,3.37,0.49,2.2407096892759584,1
2047,6.8,0.32,0.3,0.0,-3.0159349808715104,22.0,113.0,0.99289,3.24,0.61,2.322387720290225,0
2048,6.4,0.37,0.37,1.5789787049493917,-3.1941832122778293,39.5,216.5,0.99432,3.1,0.5,2.2823823856765264,1
2049,6.2,0.26,0.37,1.9600947840472698,-3.0576076772720784,54.0,201.0,0.99523,3.19,0.48,2.2512917986064953,1
2050,6.4,0.3,0.16,2.0149030205422647,-2.995732273553991,55.0,191.0,0.9959,3.17,0.49,2.1972245773362196,0
2051,8.0,0.28,0.32,2.028148247292285,-3.101092789211817,61.0,204.0,0.99543,3.1,0.55,2.312535423847214,1
2052,6.7,0.24,0.32,2.33214389523559,-2.5383074265151158,37.0,122.0,0.99662,3.02,0.45,2.174751721484161,0
2053,7.9,0.27,0.27,0.5306282510621704,-3.3813947543659757,25.0,122.0,0.99088,2.97,0.51,2.4765384001174837,1
2054,6.1,0.28,0.24,2.9932291433358724,-2.6036901857779675,32.0,174.0,0.99922,3.19,0.44,2.2300144001592104,1
2055,7.7,0.39,0.49,2.0412203288596382,-3.3242363405260273,11.0,110.0,0.9966,3.33,0.76,2.302585092994046,1
2056,6.0,0.2,0.24,1.667706820558076,-2.5902671654458267,49.0,201.0,0.99466,3.21,0.43,2.2512917986064953,0
2057,7.6,0.31,0.23,2.5416019934645457,-2.9187712324178627,20.0,139.0,0.99836,3.16,0.5,2.272125885509337,0
2058,6.3,0.18,0.22,0.4054651081081644,-3.146555163288575,45.0,155.0,0.99238,3.19,0.48,2.322387720290225,0
2059,8.6,0.23,0.25,2.424802725718295,-3.473768074496991,13.0,96.0,0.99645,3.11,0.4,2.379546134130174,0
2060,6.8,0.21,0.36,2.89591193827178,-3.079113882493042,32.0,133.0,1.0,3.27,0.48,2.174751721484161,0
2061,6.9,0.26,0.31,1.9459101490553132,-3.2441936328524905,37.0,175.0,0.99376,3.32,0.49,2.4336133554004498,1
2062,6.4,0.31,0.4,1.8562979903656263,-3.2441936328524905,39.0,191.0,0.99513,3.14,0.52,2.2823823856765264,0
2063,8.6,0.34,0.36,0.3364722366212129,-3.101092789211817,11.0,119.0,0.99556,3.17,0.47,2.2407096892759584,0
2064,8.5,0.3,0.28,1.1314021114911006,-2.9187712324178627,54.0,174.0,0.99543,3.21,0.43,2.2407096892759584,1
2065,7.4,0.4,0.41,2.6461747973841225,-2.9374633654300153,37.0,194.0,0.99886,3.2,0.63,2.2407096892759584,1
2066,6.6,0.32,0.34,2.0412203288596382,-3.123565645063876,63.0,212.0,0.99526,3.22,0.48,2.272125885509337,1
2067,7.1,0.34,0.31,1.6486586255873816,-3.4420193761824103,36.0,140.0,0.99166,3.35,0.47,2.509599262378372,1
2068,6.6,0.26,0.25,2.451005098112319,-3.101092789211817,45.0,178.0,0.99691,3.33,0.43,2.2823823856765264,1
2069,8.0,0.27,0.57,2.341805806147327,-2.9374633654300153,18.0,134.0,0.99732,3.12,0.68,2.1972245773362196,0
2070,6.2,0.28,0.45,2.0149030205422647,-3.101092789211817,46.0,203.0,0.99573,3.26,0.46,2.2192034840549946,1
2071,6.2,0.3,0.49,2.4159137783010487,-2.8473122684357177,68.0,215.0,0.99656,3.19,0.6,2.2407096892759584,1
2072,5.6,0.175,0.29,-0.2231435513142097,-3.146555163288575,20.0,67.0,0.99112,3.28,0.48,2.2925347571405443,1
2073,6.9,0.34,0.36,0.3364722366212129,-3.4420193761824103,13.0,145.0,0.99214,3.07,0.52,2.2823823856765264,0
2074,6.9,0.34,0.3,1.547562508716013,-3.540459448995663,34.0,148.0,0.99165,3.36,0.49,2.509599262378372,1
2075,7.1,0.12,0.3,1.1314021114911006,-4.017383521085972,15.0,37.0,0.99004,3.02,0.52,2.4765384001174837,1
2076,7.1,0.32,0.29,1.3862943611198906,-3.270169119255751,33.0,170.0,0.99463,3.27,0.64,2.322387720290225,1
2077,7.3,0.51,0.29,2.424802725718295,-3.3813947543659757,61.0,224.0,0.99683,3.14,0.56,2.2512917986064953,1
2078,6.3,0.24,0.55,2.0918640616783932,-3.2188758248682006,67.0,216.0,0.99596,3.24,0.5,2.2192034840549946,0
2079,7.5,0.41,0.23,2.6946271807700692,-2.9187712324178627,28.0,174.0,0.99898,3.18,0.49,2.272125885509337,0
2080,6.5,0.18,0.33,0.3364722366212129,-3.540459448995663,35.0,138.0,0.99114,3.36,0.6,2.4423470353692043,1
2081,7.3,0.17,0.24,2.0918640616783932,-2.111964733385396,32.0,162.0,0.99508,3.17,0.38,2.341805806147327,1
2082,8.2,0.2,0.38,1.252762968495368,-2.9374633654300153,41.0,174.0,0.99306,3.22,0.41,2.451005098112319,0
2083,7.3,0.16,0.35,0.4054651081081644,-3.3242363405260273,29.0,108.0,0.99342,3.27,0.51,2.322387720290225,1
2084,6.4,0.16,0.37,0.4054651081081644,-3.2968373663379125,27.0,109.0,0.99345,3.38,0.5,2.2823823856765264,1
2085,6.6,0.42,0.13,2.5494451709255714,-3.123565645063876,26.0,158.0,0.99772,3.24,0.47,2.1972245773362196,0
2086,5.8,0.3,0.12,0.47000362924573563,-3.3242363405260273,57.0,163.0,0.99239,3.38,0.59,2.3513752571634776,1
2087,6.7,0.54,0.27,1.9600947840472698,-3.0159349808715104,8.0,178.0,0.99502,3.16,0.38,2.2407096892759584,0
2088,6.4,0.22,0.3,2.4159137783010487,-3.079113882493042,53.0,149.0,0.99479,3.21,0.34,2.379546134130174,0
2089,6.8,0.23,0.3,0.5306282510621704,-3.146555163288575,19.0,95.0,0.99207,3.17,0.46,2.3702437414678603,1
2090,9.0,0.26,0.34,1.9021075263969205,-3.540459448995663,21.0,162.0,0.99497,3.08,0.5,2.3608540011180215,1
2091,6.5,0.23,0.25,2.8507065015037334,-3.079113882493042,15.0,110.0,0.99828,3.15,0.42,2.2192034840549946,1
2092,5.9,0.28,0.14,2.151762203259462,-3.4420193761824103,30.0,142.0,0.99542,3.28,0.44,2.2512917986064953,1
2093,6.2,0.27,0.18,0.4054651081081644,-3.575550768806933,20.0,111.0,0.99228,3.41,0.5,2.302585092994046,0
2094,9.0,0.29,0.34,2.4932054526026954,-3.506557897319982,34.0,177.0,0.99706,3.13,0.47,2.3608540011180215,0
2095,8.9,0.27,0.34,2.3702437414678603,-3.540459448995663,19.5,166.0,0.99669,3.13,0.48,2.3608540011180215,0
2096,6.9,0.32,0.3,0.5877866649021191,-3.3242363405260273,28.0,117.0,0.99269,3.24,0.48,2.3978952727983707,1
2097,7.2,0.22,0.24,0.3364722366212129,-3.1941832122778293,17.0,159.0,0.99196,3.25,0.53,2.4159137783010487,1
2098,6.7,0.5,0.38,2.0149030205422647,-3.079113882493042,26.0,175.0,0.99662,3.32,0.54,2.2617630984737906,0
2099,6.2,0.33,0.14,1.5686159179138452,-2.9565115604007097,27.0,128.0,0.99475,3.21,0.48,2.2407096892759584,0
2100,6.3,0.26,0.42,1.9600947840472698,-3.101092789211817,62.0,209.0,0.99544,3.2,0.53,2.2512917986064953,1
2101,7.5,0.2,0.47,2.8273136219290276,-2.9565115604007097,51.0,188.0,0.99944,3.09,0.62,2.2300144001592104,0
2102,6.6,0.36,0.52,2.424802725718295,-3.079113882493042,8.0,110.0,0.9966,3.07,0.46,2.2407096892759584,0
